小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 和记黄埔玥湖园别墅, 渝北 , 照母山 ,280万, 5室2厅3卫 ,187平米, 14973元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/10_204859079.html
 保利堂悦芷若园, 南岸 , 茶园新区 ,165万, 4室2厅2卫 ,142.34平米, 11592元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204860255.html
 春风绿苑, 南岸 , 回龙湾 ,90万, 4室2厅2卫 ,136.51平米, 6593元/平米 ,东南,中层,中装修,https://cq.esf.fang.com/chushou/3_204873218.html
 重庆·融创壹号院, 渝北 , 大竹林 ,305万, 4室2厅2卫 ,168.37平米, 18115元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204626987.html
 保利国际高尔夫花园别墅, 渝北 , 汽博中心 ,1300万, 3室2厅2卫 ,489.74平米, 26545元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204633811.html
 恒大翡翠湾, 北碚 , 蔡家 ,105万, 3室2厅3卫 ,133平米, 7895元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_203882405.html
 金科廊桥水岸, 江北 , 海尔路 ,185万, 4室2厅2卫 ,171.72平米, 10773元/平米 ,南北,高层,精装修,https://cq.esf.fang.com/chushou/3_204809975.html
 首创禧瑞山河, 南岸 , 茶园新区 ,206万, 4室2厅2卫 ,143.07平米, 14399元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204860244.html
 雅居乐富春山居, 渝北 , 回兴 ,100万, 3室2厅2卫 ,99.57平米, 10043元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204855884.html
 富悦麓山别苑, 渝北 , 空港新城 ,78万, 2室2厅1卫 ,66平米, 11818元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204863808.html
 万科17英里, 北碚 , 蔡家 ,205万, 4室2厅3卫 ,192.24平米, 10664元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204768748.html
 万科星光森林, 渝北 , 照母山 ,176万, 3室2厅2卫 ,101平米, 17426元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204814058.html
 中国铁建西派城, 江北 , 海尔路 ,350万, 4室2厅2卫 ,196.93平米, 17773元/平米 ,南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204774176.html
 世茂珺悦府, 渝北 , 照母山 ,302万, 4室2厅2卫 ,142.67平米, 21168元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/10_204902118.html
 万科星光森林, 渝北 , 照母山 ,195万, 3室2厅2卫 ,100.67平米, 19370元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204854369.html
 天空雲镜, 渝中 , 大坪 ,310万, 4室2厅2卫 ,146平米, 21233元/平米 ,西南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204820318.html
 鲁能泰山7号二街区, 渝北 , 中央公园 ,350.2万, 4室2厅4卫 ,237.56平米, 14742元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204871159.html
 保利观塘香榭, 南岸 , 回龙湾 ,109万, 3室2厅2卫 ,86.91平米, 12542元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204895888.html
 金科时代中心, 渝北 , 照母山 ,136万, 3室2厅1卫 ,85.51平米, 15905元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204852547.html
 华宇林泉雅舍, 沙坪坝 , 杨公桥 ,39万, 1室1厅1卫 ,52平米, 7500元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204869601.html
 碧桂园中俊天玺别墅, 渝北 , 照母山 ,457万, 4室2厅2卫 ,269平米, 16989元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204874892.html
 北大资源博雅四期, 渝北 , 照母山 ,135万, 3室2厅2卫 ,94.16平米, 14337元/平米 ,北,顶层,毛坯,https://cq.esf.fang.com/chushou/3_204739381.html
 鲁能泰山7号十三街区, 渝北 , 中央公园 ,85万, 2室2厅1卫 ,74.34平米, 11434元/平米 ,西,高层,精装修,https://cq.esf.fang.com/chushou/3_204871047.html
 约克郡壹号湖畔, 渝北 , 照母山 ,425万, 5室2厅2卫 ,157.76平米, 26940元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204849459.html
 保利堂悦芷若园, 南岸 , 茶园新区 ,172万, 4室2厅2卫 ,142.6平米, 12062元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204878126.html
 香港置地壹号半岛, 渝北 , 照母山 ,875万, 5室2厅3卫 ,253.12平米, 34569元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204902602.html
 金科金辉美院别墅, 北碚 , 蔡家 ,270万, 3室2厅4卫 ,302平米, 8940元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204620515.html
 万科颐府, 渝北 , 照母山 ,599万, 5室3厅4卫 ,459.93平米, 13024元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204866132.html
 远洋城, 九龙坡 , 石桥铺 ,196万, 5室1厅3卫 ,128平米, 15313元/平米 ,北,低层,简装修,https://cq.esf.fang.com/chushou/3_204836427.html
 荣盛华府二期, 南岸 , 茶园新区 ,150万, 4室2厅2卫 ,146.12平米, 10266元/平米 ,东,低层,毛坯,https://cq.esf.fang.com/chushou/3_204874114.html
 鲁能泰山7号六街区, 渝北 , 中央公园 ,87.5万, 3室2厅1卫 ,85平米, 10294元/平米 ,西北,顶层,精装修,https://cq.esf.fang.com/chushou/3_204871069.html
 泽科港城国际, 渝北 , 空港新城 ,100万, 3室2厅2卫 ,97.41平米, 10266元/平米 ,东,低层,豪华装修,https://cq.esf.fang.com/chushou/3_204863899.html
 保利堂悦别墅, 南岸 , 茶园新区 ,238万, 4室2厅2卫 ,168.17平米, 14152元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204587575.html
 恒大御府, 渝北 , 照母山 ,122万, 2室2厅1卫 ,82.52平米, 14784元/平米 ,南北,中层,精装修,https://cq.esf.fang.com/chushou/3_204875537.html
 阳光城未来悦, 渝北 , 中央公园 ,238万, 4室2厅2卫 ,151.65平米, 15694元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204902590.html
 重庆·融创壹号院, 渝北 , 大竹林 ,190万, 4室2厅2卫 ,138.34平米, 13734元/平米 ,南,顶层,毛坯,https://cq.esf.fang.com/chushou/3_204784978.html
 香港置地壹号半岛, 渝北 , 照母山 ,588万, 3室2厅2卫 ,163平米, 36074元/平米 ,西南,中层,精装修,https://cq.esf.fang.com/chushou/3_204732588.html
 保利堂悦, 南岸 , 茶园新区 ,183万, 4室2厅3卫 ,142.41平米, 12850元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204878114.html
 中国铁建西派城, 江北 , 海尔路 ,620万, 4室2厅5卫 ,367.23平米, 16883元/平米 ,东南,低层,精装修,https://cq.esf.fang.com/chushou/3_204743185.html
 恒大御府, 渝北 , 照母山 ,310万, 4室2厅2卫 ,149.38平米, 20752元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204733093.html
 雅居乐富春山居, 渝北 , 回兴 ,150万, 4室2厅2卫 ,141.15平米, 10627元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204855357.html
 汇祥林里3000二期, 渝北 , 空港新城 ,160万, 3室2厅2卫 ,120平米, 13333元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204863951.html
 保利堂悦芷若园, 南岸 , 茶园新区 ,175万, 4室2厅2卫 ,141.74平米, 12347元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204869237.html
 恒大世纪城, 渝北 , 照母山 ,340万, 4室3厅3卫 ,172.19平米, 19746元/平米 ,南北, 底层 ,毛坯,https://cq.esf.fang.com/chushou/3_204727047.html
 万科17英里, 北碚 , 蔡家 ,200万, 4室3厅3卫 ,192.24平米, 10404元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_203428670.html
 约克郡.禧悦, 渝北 , 照母山 ,155万, 3室2厅1卫 ,93.19平米, 16633元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204854095.html
 康田星樾, 渝北 , 中央公园 ,138万, 3室2厅2卫 ,98.26平米, 14044元/平米 ,东南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204876977.html
 国瑞城一期, 大渡口 , 步行街 ,65万, 2室2厅1卫 ,87平米, 7471元/平米 ,南,中层,中装修,https://cq.esf.fang.com/chushou/3_204750699.html
 光华阳光水城, 沙坪坝 , 杨公桥 ,129万, 4室2厅2卫 ,145平米, 8897元/平米 ,南北,高层,精装修,https://cq.esf.fang.com/chushou/3_204876242.html
 公园大道菁澜一组团, 渝北 , 中央公园 ,130万, 3室2厅2卫 ,107.76平米, 12064元/平米 ,南,中层,毛坯,https://cq.esf.fang.com/chushou/3_204906737.html
 北大资源博雅, 渝北 , 照母山 ,290万, 3室2厅2卫 ,134.91平米, 21496元/平米 ,西北,低层,精装修,https://cq.esf.fang.com/chushou/3_204842127.html
 约克郡悦水岸, 渝北 , 照母山 ,411万, 4室2厅2卫 ,170平米, 24176元/平米 ,东南,低层,精装修,https://cq.esf.fang.com/chushou/3_204847965.html
 保利堂悦芷若园, 南岸 , 茶园新区 ,145万, 4室2厅2卫 ,143.15平米, 10129元/平米 ,东北,低层,精装修,https://cq.esf.fang.com/chushou/3_204815805.html
 爱加欧郡, 渝北 , 空港新城 ,53万, 3室2厅1卫 ,59平米, 8983元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204878296.html
 荣盛华府一期, 南岸 , 茶园新区 ,184万, 4室2厅2卫 ,115平米, 16000元/平米 ,东南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204851990.html
 爱加橄榄园, 渝北 , 空港新城 ,90万, 3室2厅2卫 ,127.73平米, 7046元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204880001.html
 和记黄埔玥湖园别墅, 渝北 , 照母山 ,280万, 4室2厅3卫 ,251平米, 11155元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204705477.html
 万科星光森林, 渝北 , 照母山 ,198万, 2室2厅2卫 ,105.5平米, 18768元/平米 ,北,高层,精装修,https://cq.esf.fang.com/chushou/3_204854366.html
 碧桂园中俊天玺, 渝北 , 照母山 ,315万, 4室2厅2卫 ,188.47平米, 16714元/平米 ,南北,高层,毛坯,https://cq.esf.fang.com/chushou/3_204805070.html
 庆隆南山高尔夫国际社区钻石岛, 南岸 , 茶园新区 ,270万, 4室2厅4卫 ,242平米, 11157元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204851919.html
 金科九曲河, 渝北 , 礼嘉 ,650万, 5室2厅4卫 ,405平米, 16049元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204818191.html
 万科锦程, 渝中 , 大坪 ,95万, 2室1厅1卫 ,72平米, 13194元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204915083.html
 恒大名都, 渝中 , 大坪 ,168万, 3室2厅2卫 ,118平米, 14237元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204839474.html
 银翔翡翠谷, 南岸 , 茶园新区 ,169万, 3室2厅2卫 ,137平米, 12336元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204828001.html
 保利堂悦照水园, 南岸 , 茶园新区 ,183万, 4室2厅3卫 ,142.41平米, 12850元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204876421.html
 中国铁建西派城, 江北 , 海尔路 ,376万, 4室2厅2卫 ,175平米, 21486元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204853376.html
 象屿两江御府, 渝北 , 照母山 ,279万, 4室3厅5卫 ,181.5平米, 15372元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204864407.html
 鲁能泰山7号十一街区, 渝北 , 中央公园 ,166万, 3室2厅1卫 ,121.04平米, 13714元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204871017.html
 金科九曲河, 渝北 , 礼嘉 ,430万, 5室3厅5卫 ,308.56平米, 13936元/平米 ,东, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204783778.html
 恒大御府, 渝北 , 照母山 ,300万, 4室2厅2卫 ,149.38平米, 20083元/平米 ,西南, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204843851.html
 龙湖两江新宸云澜, 渝北 , 礼嘉 ,165万, 3室2厅2卫 ,114平米, 14474元/平米 ,西南,中层,精装修,https://cq.esf.fang.com/chushou/3_204802885.html
 广厦经典, 九龙坡 , 杨家坪 ,95万, 2室2厅1卫 ,90.33平米, 10517元/平米 ,南,低层,简装修,https://cq.esf.fang.com/chushou/3_204873469.html
 约克郡汀兰, 渝北 , 照母山 ,142万, 2室2厅1卫 ,85平米, 16706元/平米 ,西,顶层,精装修,https://cq.esf.fang.com/chushou/3_204848202.html
 北大资源博雅, 渝北 , 照母山 ,169.5万, 3室2厅3卫 ,100.19平米, 16918元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204916784.html
 公园大道菁澜一组团, 渝北 , 中央公园 ,129万, 3室2厅2卫 ,108.15平米, 11928元/平米 ,东,低层,毛坯,https://cq.esf.fang.com/chushou/3_204906736.html
 长安锦绣城, 渝北 , 加州新牌坊 ,101万, 2室2厅1卫 ,90.17平米, 11201元/平米 ,南,高层,中装修,https://cq.esf.fang.com/chushou/3_204900235.html
 保利堂悦芷若园, 南岸 , 茶园新区 ,154万, 3室2厅3卫 ,142平米, 10845元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204909169.html
 约克郡汀兰, 渝北 , 照母山 ,215万, 3室2厅2卫 ,108.53平米, 19810元/平米 ,东南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204791320.html
 龙湖两江新宸森屿, 渝北 , 礼嘉 ,225万, 4室2厅2卫 ,155.4平米, 14479元/平米 ,西北,低层,精装修,https://cq.esf.fang.com/chushou/3_204915872.html
 公园九里, 渝北 , 中央公园 ,154万, 4室2厅2卫 ,153.36平米, 10042元/平米 ,东,低层,精装修,https://cq.esf.fang.com/chushou/3_204875737.html
 广厦城洛卡庄园, 九龙坡 , 黄桷坪 ,120万, 3室2厅2卫 ,135平米, 8889元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204873444.html
 中国铁建西派城, 江北 , 海尔路 ,330万, 4室2厅3卫 ,186平米, 17742元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204578446.html
 鲁能泰山7号五街区, 渝北 , 中央公园 ,98万, 3室2厅2卫 ,90.96平米, 10774元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204871107.html
 龙锦新苑, 九龙坡 , 白市驿 ,55万, 3室2厅2卫 ,103平米, 5340元/平米 ,南北,顶层,毛坯,https://cq.esf.fang.com/chushou/3_204899463.html
 中国铁建西派城, 江北 , 海尔路 ,339万, 4室2厅3卫 ,196平米, 17296元/平米 ,东北,中层,精装修,https://cq.esf.fang.com/chushou/3_204894050.html
 凯德九章, 渝北 , 冉家坝 ,418万, 4室2厅3卫 ,183平米, 22842元/平米 ,南,中层,精装修,https://cq.esf.fang.com/chushou/3_204904570.html
 万科颐府, 渝北 , 照母山 ,920万, 6室3厅5卫 ,482.1平米, 19083元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_203836781.html
 恒大世纪城, 渝北 , 照母山 ,138万, 3室2厅1卫 ,89.63平米, 15397元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204891283.html
 公园九里, 渝北 , 中央公园 ,143万, 4室2厅2卫 ,153平米, 9346元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204875732.html
 恒通御景天都, 大渡口 , 九宫庙 ,72万, 3室2厅1卫 ,92平米, 7826元/平米 ,北,中层,精装修,https://cq.esf.fang.com/chushou/3_204738995.html
 康桥融府别墅, 渝北 , 照母山 ,490万, 4室2厅3卫 ,143.18平米, 34223元/平米 ,北, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204864103.html
 鲁能领秀城别墅, 南岸 , 茶园新区 ,225万, 5室3厅4卫 ,250平米, 9000元/平米 ,东, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204842866.html
 江山樾一期, 渝北 , 大竹林 ,390万, 4室2厅5卫 ,237.37平米, 16430元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204883329.html
 上城中央, 北碚 , 蔡家 ,58万, 2室2厅1卫 ,77.31平米, 7502元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204564211.html
 鲁能领秀城别墅, 南岸 , 茶园新区 ,229.6万, 4室2厅3卫 ,174.02平米, 13194元/平米 ,南, 底层 ,精装修,https://cq.esf.fang.com/chushou/10_204851967.html
 重庆·融创壹号院, 渝北 , 大竹林 ,285万, 4室2厅2卫 ,168.39平米, 16925元/平米 ,南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204871354.html
 恒大中央广场, 江北 , 江北嘴 ,139万, 3室2厅1卫 ,111.74平米, 12440元/平米 ,北,低层,精装修,https://cq.esf.fang.com/chushou/3_204894668.html
 中交中央公园美麓, 渝北 , 中央公园 ,108万, 4室2厅2卫 ,119.39平米, 9046元/平米 ,东南,高层,毛坯,https://cq.esf.fang.com/chushou/3_204840660.html
 中交中央公园懿颂, 渝北 , 中央公园 ,129万, 3室2厅2卫 ,108平米, 11944元/平米 ,东,高层,精装修,https://cq.esf.fang.com/chushou/3_204865921.html
 北大资源博雅, 渝北 , 照母山 ,153万, 3室2厅2卫 ,101.3平米, 15104元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204869000.html
 鲁能领秀城别墅, 南岸 , 茶园新区 ,238万, 4室2厅3卫 ,294.21平米, 8089元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_204680534.html
 万科锦尚, 九龙坡 , 渝州路 ,102万, 3室2厅1卫 ,86平米, 11860元/平米 ,西,高层,精装修,https://cq.esf.fang.com/chushou/3_204853280.html
 广厦经典, 九龙坡 , 杨家坪 ,126万, 3室2厅2卫 ,116.92平米, 10777元/平米 ,南,高层,中装修,https://cq.esf.fang.com/chushou/3_204873467.html
 万科彩云湖, 九龙坡 , 石坪桥 ,158万, 4室2厅2卫 ,129.2平米, 12229元/平米 ,西北, 底层 ,精装修,https://cq.esf.fang.com/chushou/3_204912508.html
 中交中央公园美麓, 渝北 , 中央公园 ,115万, 3室2厅2卫 ,95.65平米, 12023元/平米 ,南北,高层,精装修,https://cq.esf.fang.com/chushou/3_204880811.html
 中交漫山, 南岸 , 茶园新区 ,148万, 4室2厅2卫 ,129.2平米, 11455元/平米 ,东北,高层,精装修,https://cq.esf.fang.com/chushou/3_204869462.html
 保利堂悦照水园, 南岸 , 茶园新区 ,185万, 3室2厅1卫 ,136.49平米, 13554元/平米 ,南北,中层,毛坯,https://cq.esf.fang.com/chushou/3_204890573.html
 金辉中央铭著, 渝北 , 中央公园 ,97万, 3室0厅2卫 ,106.47平米, 9111元/平米 ,南,顶层,精装修,https://cq.esf.fang.com/chushou/3_204866345.html
 中海寰宇时代, 渝北 , 加州新牌坊 ,83万, 1室2厅1卫 ,50平米, 16600元/平米 ,南,高层,精装修,https://cq.esf.fang.com/chushou/3_204885567.html
 荣盛华府二期, 南岸 , 茶园新区 ,150万, 4室2厅2卫 ,148.07平米, 10130元/平米 ,南,低层,毛坯,https://cq.esf.fang.com/chushou/3_204889135.html
 约克郡壹号湖畔, 渝北 , 照母山 ,1300万, 5室2厅6卫 ,297平米, 43771元/平米 ,南,中层,豪华装修,https://cq.esf.fang.com/chushou/3_204852515.html
 保利爱尚里尚景, 九龙坡 , 石坪桥 ,118万, 3室2厅2卫 ,96.96平米, 12170元/平米 ,南,低层,精装修,https://cq.esf.fang.com/chushou/3_204869854.html
 中交中央公园美麓, 渝北 , 中央公园 ,95万, 3室2厅2卫 ,100.91平米, 9414元/平米 ,东,中层,毛坯,https://cq.esf.fang.com/chushou/3_204840647.html
 万科星光森林, 渝北 , 照母山 ,203万, 3室2厅2卫 ,101平米, 20099元/平米 ,东,中层,精装修,https://cq.esf.fang.com/chushou/3_204854370.html
 保利国际高尔夫花园别墅, 渝北 , 汽博中心 ,1000万, 5室3厅4卫 ,394平米, 25381元/平米 ,南, 底层 ,毛坯,https://cq.esf.fang.com/chushou/10_203757460.html
 香港置地壹号半岛, 渝北 , 照母山 ,588万, 3室2厅2卫 ,163.2平米, 36029元/平米 ,南北,低层,精装修,https://cq.esf.fang.com/chushou/3_204733157.html
 恒大名都, 渝中 , 大坪 ,233万, 4室2厅2卫 ,160.33平米, 14533元/平米 ,东南,高层,精装修,https://cq.esf.fang.com/chushou/3_204861891.html
 保利堂悦照水园, 南岸 , 茶园新区 ,149万, 4室2厅3卫 ,136.18平米, 10941元/平米 ,北,低层,毛坯,https://cq.esf.fang.com/chushou/3_204908959.html
 首创禧瑞山河, 南岸 , 茶园新区 ,215万, 4室2厅2卫 ,143.03平米, 15032元/平米 ,南,中层,简装修,https://cq.esf.fang.com/chushou/3_204587794.html
